Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022-08-04,82,LEMF,43.17,9.22,9.22,9.04,9.07,9.14,"91,160.00",9.30,"832,991.40",16,-0.23,0.18,-2.47,1.99,-0.75,12.85,9.04
2022-08-05,80,LEMF,37.23,8.89,9.2,8.89,8.94,8.99,"47,223.00",9.07,"424,660.62",16,-0.13,0.31,-1.43,3.49,-0.59,12.68,8.89
2022-08-07,80,LEMF,33.71,8.94,9.11,8.87,9.11,8.99,"23,200.00",8.94,"208,611.00",11,0.17,0.24,1.9,2.71,1.3,12.68,8.87
2022-08-08,80,LEMF,42.9,9.2,9.2,8.93,8.94,8.97,"30,100.00",9.11,"269,914.00",11,-0.17,0.27,-1.87,3.02,-0.3,12.68,8.87
2022-08-09,84,LEMF,46.62,8.93,9.1,8.69,8.69,8.87,"83,061.00",8.94,"736,372.46",25,-0.25,0.41,-2.8,4.72,-2.02,12.41,8.69
2022-08-10,86,LEMF,37.93,8.65,8.81,8.61,8.61,8.64,"13,200.00",8.69,"114,094.00",7,-0.08,0.20,-0.92,2.32,-0.39,12.41,8.61
2022-08-11,86,LEMF,43.03,8.78,8.78,8.5,8.58,8.50,"1,978,320.00",8.61,"16,817,636.60",25,-0.03,0.28,-0.35,3.29,0.92,12.15,8.50
2022-08-14,85,LEMF,35.72,8.58,8.91,8.58,8.74,8.83,"2,005.00",8.58,"17,700.50",4,0.16,0.33,1.86,3.85,-1.01,11.94,8.50
2022-08-15,80,LEMF,47.56,8.9,8.91,8.9,8.91,8.91,"10,000.00",8.74,"89,064.00",4,0.17,0.01,1.95,0.11,0.04,11.94,8.50
2022-08-16,85,LEMF,41.76,8.75,8.75,8.61,8.74,8.71,"28,840.00",8.91,"251,177.20",8,-0.17,0.14,-1.91,1.63,0.35,11.94,8.50
2022-08-17,84,LEMF,39.26,8.7,8.7,8.64,8.64,8.66,"3,300.00",8.74,"28,572.00",3,-0.1,0.06,-1.14,0.69,-0.21,11.94,8.50
2022-08-18,82,LEMF,36.85,8.64,8.98,8.64,8.98,8.76,"1,500.00",8.64,"13,147.00",4,0.34,0.34,3.94,3.94,2.4,11.70,8.50
2022-08-21,81,LEMF,35.97,8.81,8.81,8.72,8.75,8.75,"42,200.00",8.98,"369,190.00",6,-0.23,0.09,-2.56,1.03,0.02,11.47,8.50
2022-08-22,82,LEMF,46.32,8.75,8.99,8.73,8.99,8.81,"74,759.00",8.75,"658,625.21",24,0.24,0.26,2.74,2.98,2.0,11.47,8.50
2022-08-23,82,LEMF,38.57,8.82,8.82,8.48,8.54,8.51,"67,185.00",8.99,"572,062.80",21,-0.45,0.34,-5.01,4.01,0.3,11.47,8.48
2022-08-24,82,LEMF,26.85,8.71,8.71,8.54,8.54,8.63,"10,000.00",8.54,"86,250.00",2,0.0,0.17,0.0,1.99,-1.0,11.47,8.48
2022-08-25,83,LEMF,36.67,8.5,8.53,8.41,8.48,8.42,"73,900.00",8.54,"622,600.60",24,-0.06,0.12,-0.7,1.43,0.65,11.23,8.41
2022-08-26,79,LEMF,26.12,8.36,8.36,8.35,8.35,8.35,"18,300.00",8.48,"152,815.00",3,-0.13,0.01,-1.53,0.12,-0.01,11.23,8.35
2022-08-28,84,LEMF,34.09,8.21,8.28,8.08,8.28,8.16,"52,940.00",8.35,"431,769.20",13,-0.07,0.2,-0.84,2.48,1.5,11.23,8.08
2022-08-29,82,LEMF,27.81,8.14,8.35,8.1,8.35,8.13,"6,400.00",8.28,"52,041.00",5,0.07,0.25,0.85,3.09,2.62,11.23,8.08
2022-08-30,86,LEMF,26.61,8.35,8.35,8.2,8.2,8.34,"12,200.00",8.35,"101,780.00",7,-0.15,0.15,-1.8,1.83,-1.74,11.23,8.08
